Date,AMZN_Open,AMZN_High,AMZN_Low,AMZN_Close,AMZN_Volume,SP100_Open,SP100_High,SP100_Low,SP100_Close,SP100_Volume,Inflation_USA,Inflation_EU,Inflation_World,Revenue_Billions
1997-06-24,0.0752599984407424,0.0763019993901252,0.0739580020308494,0.0755209997296333,15024000.0,428.3999938964844,438.0199890136719,428.3999938964844,437.7900085449219,1085300000.0,2.34,3.11,5.57,0.0790568493150689
1997-06-25,0.0763019993901252,0.0763019993901252,0.0744789987802505,0.0755209997296333,42120000.0,437.7900085449219,440.3699951171875,429.4150085449219,433.0750122070313,1206080000.0,2.34,3.11,5.57,0.0794186027397264
1997-06-26,0.0760419964790344,0.0760419964790344,0.0752599984407424,0.0755209997296333,63792000.0,433.0750122070313,435.3150024414063,428.0799865722656,430.5299987792969,999560000.0,2.34,3.11,5.57,0.079780356164384
1997-06-27,0.0757810026407241,0.0757810026407241,0.0739580020308494,0.0744789987802505,23760000.0,430.5299987792969,436.625,430.5299987792969,431.989990234375,945080000.0,2.34,3.11,5.57,0.0801421095890415
1997-06-30,0.0755209997296333,0.0799480006098747,0.0739580020308494,0.0770829990506172,54936000.0,431.989990234375,434.510009765625,428.3150024414063,430.5750122070313,1123080000.0,2.34,3.11,5.57,0.0812273698630141
1997-07-01,0.0770829990506172,0.0770829990506172,0.0755209997296333,0.0757810026407241,25848000.0,430.5750122070313,434.9750061035156,430.3900146484375,434.18499755859375,1088380000.0,2.34,3.11,5.57,0.0815891232876717
1997-07-02,0.0757810026407241,0.0796879976987838,0.0755209997296333,0.079426996409893,77640000.0,434.18499755859375,440.6000061035156,434.18499755859375,440.5849914550781,1053940000.0,2.34,3.11,5.57,0.0819508767123292
1997-07-03,0.0799480006098747,0.0958330035209655,0.0796879976987838,0.0955730006098747,251544000.0,440.5849914550781,447.2900085449219,440.5849914550781,446.80999755859375,749360000.0,2.34,3.11,5.57,0.0823126301369867
1997-07-07,0.0916669964790344,0.1010420024394989,0.0916669964790344,0.1000000014901161,161064000.0,446.80999755859375,450.5299987792969,443.8150024414063,445.2049865722656,1037560000.0,2.34,3.11,5.57,0.0837596438356169
1997-07-08,0.1020829975605011,0.1166670024394989,0.1020829975605011,0.1151039972901344,310344000.0,445.2049865722656,448.6199951171875,445.2049865722656,448.6199951171875,1052020000.0,2.34,3.11,5.57,0.0841213972602744
1997-07-09,0.1151039972901344,0.1192710027098655,0.1135419979691505,0.1161459982395172,165240000.0,448.6199951171875,449.885009765625,439.8250122070313,442.68499755859375,1178220000.0,2.34,3.11,5.57,0.084483150684932
1997-07-10,0.1166670024394989,0.1286460012197494,0.1166670024394989,0.1281249970197677,181032000.0,442.68499755859375,447.0249938964844,440.4249877929688,445.1099853515625,1102680000.0,2.34,3.11,5.57,0.0848449041095895
1997-07-11,0.1260419934988021,0.1260419934988021,0.1104170009493827,0.1145830005407333,210624000.0,445.1099853515625,448.2950134277344,444.2950134277344,446.7950134277344,1000100000.0,2.34,3.11,5.57,0.085206657534247
1997-07-14,0.1161459982395172,0.1166670024394989,0.1057289987802505,0.1067709997296333,92088000.0,446.7950134277344,449.9299926757813,444.760009765625,448.2650146484375,971920000.0,2.34,3.11,5.57,0.0862919178082197
1997-07-15,0.1067709997296333,0.1239579990506172,0.1067709997296333,0.1218750029802322,185496000.0,448.2650146484375,452.4750061035156,445.9700012207031,452.114990234375,1196740000.0,2.34,3.11,5.57,0.0866536712328772
1997-07-16,0.1223959997296333,0.1247399970889091,0.1151039972901344,0.1166670024394989,60480000.0,452.1000061035156,458.7300109863281,452.1000061035156,456.93499755859375,1294780000.0,2.34,3.11,5.57,0.0870154246575347
1997-07-17,0.1171879991889,0.1171879991889,0.1078130006790161,0.1109379976987838,63384000.0,456.93499755859375,458.2650146484375,453.25,455.2900085449219,1258500000.0,2.34,3.11,5.57,0.0873771780821923
1997-07-18,0.109375,0.1109379976987838,0.1078130006790161,0.1078130006790161,15600000.0,455.2900085449219,455.5299987792969,446.1650085449219,447.9299926757813,1179420000.0,2.34,3.11,5.57,0.0877389315068498
1997-07-21,0.1088540032505989,0.109895996749401,0.1072919964790344,0.1091149970889091,11496000.0,447.9299926757813,447.9299926757813,444.0899963378906,447.0650024414063,919000000.0,2.34,3.11,5.57,0.0888241917808224
1997-07-22,0.1083329990506172,0.109375,0.1031249985098838,0.1067709997296333,31272000.0,447.0650024414063,457.6199951171875,447.0299987792969,457.3699951171875,1159180000.0,2.34,3.11,5.57,0.08918594520548
1997-07-23,0.109375,0.1166670024394989,0.1088540032505989,0.1145830005407333,65184000.0,457.3699951171875,461.9049987792969,457.3699951171875,458.1950073242188,1233860000.0,2.34,3.11,5.57,0.0895476986301375
1997-07-24,0.1151039972901344,0.1156250014901161,0.1109379976987838,0.1130210012197494,24336000.0,458.1950073242188,460.2550048828125,452.7699890136719,459.4249877929688,1142040000.0,2.34,3.11,5.57,0.089909452054795
1997-07-25,0.1109379976987838,0.1124999970197677,0.1109379976987838,0.1114580035209655,12408000.0,459.4249877929688,462.2300109863281,457.2950134277344,458.9100036621094,1043020000.0,2.34,3.11,5.57,0.0902712054794526
1997-07-28,0.1114580035209655,0.1197919994592666,0.1109379976987838,0.1161459982395172,51480000.0,458.9100036621094,461.05999755859375,457.1700134277344,457.55999755859375,933840000.0,2.34,3.11,5.57,0.0913564657534252
1997-07-29,0.1182290017604827,0.125,0.1166670024394989,0.1239579990506172,96288000.0,457.55999755859375,460.30999755859375,455.364990234375,459.3200073242188,1089080000.0,2.34,3.11,5.57,0.0917182191780827
1997-07-30,0.125,0.1252599954605102,0.1213539987802505,0.1223959997296333,50352000.0,459.3200073242188,465.2300109863281,458.8999938964844,464.125,1136940000.0,2.34,3.11,5.57,0.0920799726027403
1997-07-31,0.1218750029802322,0.1218750029802322,0.1166670024394989,0.1197919994592666,29088000.0,464.125,467.3250122070313,462.3949890136719,464.9450073242188,1095660000.0,2.34,3.11,5.57,0.0924417260273978
1997-08-01,0.1171879991889,0.1208330020308494,0.1124999970197677,0.1208330020308494,71760000.0,464.9450073242188,466.0150146484375,457.125,461.6300048828125,1027500000.0,2.34,3.11,5.57,0.0928034794520553
1997-08-04,0.1187499985098838,0.1205729991197586,0.1151039972901344,0.1156250014901161,53424000.0,461.6300048828125,465.510009765625,459.93499755859375,464.0050048828125,912000000.0,2.34,3.11,5.57,0.0938887397260279
1997-08-05,0.1166670024394989,0.1166670024394989,0.1072919964790344,0.1104170009493827,60648000.0,464.0050048828125,466.6000061035156,463.1099853515625,464.6650085449219,1051420000.0,2.34,3.11,5.57,0.0942504931506855
1997-08-06,0.1104170009493827,0.1156250014901161,0.109375,0.1124999970197677,24864000.0,464.6650085449219,470.7099914550781,463.2149963378906,469.2900085449219,1130400000.0,2.34,3.11,5.57,0.094612246575343
1997-08-07,0.1124999970197677,0.1130210012197494,0.1062500029802322,0.1088540032505989,40680000.0,469.2900085449219,471.4800109863281,464.010009765625,464.1000061035156,1152060000.0,2.34,3.11,5.57,0.0949740000000006
1997-08-08,0.1083329990506172,0.1151039972901344,0.1052080020308494,0.1145830005407333,44232000.0,464.1000061035156,464.1000061035156,450.9400024414063,454.6650085449219,1126840000.0,2.34,3.11,5.57,0.0953357534246581
1997-08-11,0.1145830005407333,0.1166670024394989,0.1124999970197677,0.116406001150608,24792000.0,454.6650085449219,456.3250122070313,449.3349914550781,455.3450012207031,960680000.0,2.34,3.11,5.57,0.0964210136986307
1997-08-12,0.1140630021691322,0.1151039972901344,0.109895996749401,0.109895996749401,11424000.0,455.3450012207031,458.5050048828125,449.7099914550781,450.1050109863281,998620000.0,2.34,3.11,5.57,0.0967827671232882
1997-08-13,0.1114580035209655,0.1114580035209655,0.1083329990506172,0.109895996749401,11808000.0,450.1050109863281,455.2850036621094,444.7850036621094,448.0150146484375,1174420000.0,2.34,3.11,5.57,0.0971445205479458
1997-08-14,0.1088540032505989,0.1124999970197677,0.1059900000691413,0.1078130006790161,20832000.0,448.0150146484375,452.55999755859375,444.9049987792969,448.5799865722656,1060920000.0,2.34,3.11,5.57,0.0975062739726033
1997-08-15,0.1067709997296333,0.1078130006790161,0.0968749970197677,0.1057289987802505,31944000.0,448.5799865722656,448.5799865722656,434.6799926757813,434.6799926757813,1075640000.0,2.34,3.11,5.57,0.0978680273972609
1997-08-18,0.1026040017604827,0.1026040017604827,0.0984380021691322,0.1020829975605011,35688000.0,434.6799926757813,444.0350036621094,432.2900085449219,443.8900146484375,1028660000.0,2.34,3.11,5.57,0.0989532876712335
1997-08-19,0.1046880036592483,0.1104170009493827,0.1026040017604827,0.1083329990506172,20064000.0,443.8900146484375,450.4599914550781,443.8900146484375,450.4599914550781,1091260000.0,2.34,3.11,5.57,0.099315041095891
1997-08-20,0.109375,0.109375,0.1036460027098655,0.1083329990506172,19992000.0,450.4599914550781,457.3250122070313,449.7099914550781,457.3250122070313,1042540000.0,2.34,3.11,5.57,0.0996767945205485
1997-08-21,0.1067709997296333,0.108594000339508,0.1036460027098655,0.1057289987802505,12480000.0,457.3250122070313,457.385009765625,447.8250122070313,449.6549987792969,998000000.0,2.34,3.11,5.57,0.1000385479452061
1997-08-22,0.1052080020308494,0.1062500029802322,0.1046880036592483,0.1062500029802322,14256000.0,449.6549987792969,449.6549987792969,439.0549926757813,448.4549865722656,920320000.0,2.34,3.11,5.57,0.1004003013698636
1997-08-25,0.1052080020308494,0.1130210012197494,0.1052080020308494,0.1109379976987838,22536000.0,448.4599914550781,452.0299987792969,444.7699890136719,446.4150085449219,777980000.0,2.34,3.11,5.57,0.1014855616438362
1997-08-26,0.1119790002703666,0.1177079975605011,0.1114580035209655,0.1171879991889,51480000.0,446.4150085449219,447.5,441.7149963378906,442.1449890136719,898220000.0,2.34,3.11,5.57,0.1018473150684938
1997-08-27,0.1153649985790252,0.1161459982395172,0.1124999970197677,0.1158849969506263,27840000.0,442.1449890136719,444.2049865722656,437.2099914550781,442.6650085449219,984300000.0,2.34,3.11,5.57,0.1022090684931513
1997-08-28,0.1151039972901344,0.1197919994592666,0.1140630021691322,0.1187499985098838,22944000.0,442.6650085449219,443.989990234375,434.8299865722656,437.2999877929688,972600000.0,2.34,3.11,5.57,0.1025708219178088
1997-08-29,0.1182290017604827,0.1187499985098838,0.1161459982395172,0.1169269979000091,14448000.0,437.2999877929688,439.3599853515625,433.885009765625,434.4700012207031,827820000.0,2.34,3.11,5.57,0.1029325753424664
1997-09-02,0.1171879991889,0.1187499985098838,0.1166670024394989,0.1177079975605011,14640000.0,434.4700012207031,449.2349853515625,434.4700012207031,449.135009765625,983740000.0,2.34,3.11,5.57,0.1043795890410965
1997-09-03,0.1171879991889,0.1208330020308494,0.1156250014901161,0.1166670024394989,39288000.0,449.135009765625,453.4200134277344,448.9849853515625,449.4450073242188,1098120000.0,2.34,3.11,5.57,0.1047413424657541
1997-09-04,0.1182290017604827,0.127603992819786,0.1171879991889,0.127603992819786,66960000.0,449.4450073242188,452.8550109863281,448.7099914550781,451.2550048828125,1118620000.0,2.34,3.11,5.57,0.1051030958904116
1997-09-05,0.1291670054197311,0.1333329975605011,0.1229169964790344,0.125,38160000.0,451.2550048828125,456.5799865722656,448.2349853515625,450.7250061035156,1072800000.0,2.34,3.11,5.57,0.1054648493150691
1997-09-08,0.1265629976987838,0.1510419994592666,0.125,0.1500000059604644,112968000.0,450.7250061035156,454.8150024414063,450.7250061035156,451.7999877929688,932860000.0,2.34,3.11,5.57,0.1065501095890418
1997-09-09,0.1570309996604919,0.1692710071802139,0.1513019949197769,0.161979004740715,179424000.0,451.7999877929688,455.9400024414063,449.7999877929688,453.0950012207031,1004400000.0,2.34,3.11,5.57,0.1069118630136993
1997-09-10,0.1656250059604644,0.1664060056209564,0.15625,0.1651040017604828,77328000.0,453.0950012207031,453.0950012207031,445.6099853515625,445.7749938964844,1035240000.0,2.34,3.11,5.57,0.1072736164383568
1997-09-11,0.1666669994592666,0.1666669994592666,0.1520829945802688,0.1578129976987838,85248000.0,445.7749938964844,445.7749938964844,437.1799926757813,442.7300109863281,1150040000.0,2.34,3.11,5.57,0.1076353698630144
1997-09-12,0.1593749970197677,0.1848960071802139,0.1578129976987838,0.1843750029802322,66672000.0,442.7300109863281,448.0899963378906,439.3049926757813,447.4700012207031,1088300000.0,2.34,3.11,5.57,0.1079971232876719
1997-09-15,0.1833329945802688,0.1838539987802505,0.1526039987802505,0.1546880006790161,111672000.0,447.4700012207031,449.7799987792969,444.010009765625,444.125,936060000.0,2.34,3.11,5.57,0.1090823835616445
1997-09-16,0.15625,0.1770830005407333,0.1559900045394897,0.1677079945802688,128640000.0,444.125,457.0700073242188,444.125,455.8299865722656,1272760000.0,2.34,3.11,5.57,0.1094441369863021
1997-09-17,0.1729169934988021,0.1749999970197677,0.1666669994592666,0.1703130006790161,52152000.0,455.8299865722656,458.6700134277344,454.8800048828125,455.3699951171875,1181100000.0,2.34,3.11,5.57,0.1098058904109596
1997-09-18,0.171875,0.1734379976987838,0.1640630066394806,0.1645829975605011,42576000.0,455.3699951171875,462.4849853515625,455.3699951171875,456.4649963378906,1133660000.0,2.34,3.11,5.57,0.1101676438356171
1997-09-19,0.1690099984407425,0.2041669934988021,0.1687500029802322,0.1973959952592849,178584000.0,456.4649963378906,458.4400024414063,454.5450134277344,458.2300109863281,1262080000.0,2.34,3.11,5.57,0.1105293972602747
1997-09-22,0.2000000029802322,0.2338539958000183,0.1973959952592849,0.2249999940395355,338760000.0,458.2300109863281,463.7349853515625,458.2300109863281,460.9299926757813,981800000.0,2.34,3.11,5.57,0.1116146575342473
1997-09-23,0.224479004740715,0.2322919964790344,0.2197919934988021,0.2312500029802322,153648000.0,460.9299926757813,461.8699951171875,457.9649963378906,459.864990234375,1045860000.0,2.34,3.11,5.57,0.1119764109589048
1997-09-24,0.2322919964790344,0.2406249940395355,0.2145829945802688,0.21875,164016000.0,459.864990234375,463.8399963378906,456.2749938964844,456.2749938964844,1278920000.0,2.34,3.11,5.57,0.1123381643835624
1997-09-25,0.2171880006790161,0.2177080065011978,0.2026039958000183,0.2039059996604919,99360000.0,456.2749938964844,458.0150146484375,452.9049987792969,452.9700012207031,1049760000.0,2.34,3.11,5.57,0.1126999178082199
1997-09-26,0.2036460041999817,0.2130209952592849,0.2026039958000183,0.2083330005407333,54624000.0,452.9700012207031,457.2149963378906,452.9700012207031,456.80999755859375,1010680000.0,2.34,3.11,5.57,0.1130616712328774
1997-09-29,0.2072920054197311,0.2093749940395355,0.1979169994592666,0.2020830065011978,47424000.0,456.80999755859375,461.2950134277344,455.4800109863281,460.864990234375,954200000.0,2.34,3.11,5.57,0.1141469315068501
1997-09-30,0.2000000029802322,0.2174479961395263,0.190103992819786,0.2169270068407058,105096000.0,460.864990234375,461.3599853515625,456.9150085449219,456.9150085449219,1175000000.0,2.34,3.11,5.57,0.1145086849315076
1997-10-01,0.2218749970197677,0.2249999940395355,0.1968750059604644,0.2010419964790344,99984000.0,456.9150085449219,461.4400024414063,456.7950134277344,460.7900085449219,1197320000.0,2.34,3.11,5.57,0.1148704383561651
1997-10-02,0.2020830065011978,0.208854004740715,0.1994789987802505,0.2005210071802139,37536000.0,460.7900085449219,462.6499938964844,459.4049987792969,462.6449890136719,949520000.0,2.34,3.11,5.57,0.1152321917808227
1997-10-03,0.2041669934988021,0.2062499970197677,0.1989579945802688,0.2007810026407241,23280000.0,462.6449890136719,469.5050048828125,459.2300109863281,464.1000061035156,1246740000.0,2.34,3.11,5.57,0.1155939452054802
1997-10-06,0.2000000029802322,0.2062499970197677,0.1971350014209747,0.2062499970197677,40560000.0,464.1000061035156,468.239990234375,464.1000061035156,467.2999877929688,991240000.0,2.34,3.11,5.57,0.1166792054794528
1997-10-07,0.2041669934988021,0.2093749940395355,0.2020830065011978,0.2028650045394897,34848000.0,467.2999877929688,473.2149963378906,467.2200012207031,473.18499755859375,1103940000.0,2.34,3.11,5.57,0.1170409589041104
1997-10-08,0.2072920054197311,0.2083330005407333,0.1992190033197403,0.2002599984407425,56136000.0,473.18499755859375,473.18499755859375,466.4750061035156,469.4549865722656,1146220000.0,2.34,3.11,5.57,0.1174027123287679
1997-10-09,0.2000000029802322,0.2010419964790344,0.1869789958000183,0.1875,79008000.0,469.4549865722656,470.125,464.9400024414063,467.6650085449219,1103680000.0,2.34,3.11,5.57,0.1177644657534254
1997-10-10,0.1864580065011978,0.203125,0.1833329945802688,0.1950519979000091,75744000.0,467.6650085449219,467.6650085449219,463.8800048828125,465.3450012207031,1001360000.0,2.34,3.11,5.57,0.118126219178083
1997-10-13,0.1963540017604828,0.2020830065011978,0.1963540017604828,0.2000000029802322,16296000.0,465.3450012207031,468.9299926757813,465.3450012207031,466.1449890136719,709600000.0,2.34,3.11,5.57,0.1192114794520556
1997-10-14,0.203125,0.2052080035209655,0.1916670054197311,0.1989579945802688,30936000.0,466.1449890136719,468.5549926757813,461.6050109863281,466.0549926757813,1020660000.0,2.34,3.11,5.57,0.1195732328767131
1997-10-15,0.1984380036592483,0.1984380036592483,0.1885419934988021,0.1960940062999725,47112000.0,466.0549926757813,466.0549926757813,461.4049987792969,462.8250122070313,1010620000.0,2.34,3.11,5.57,0.1199349863013707
1997-10-16,0.1989579945802688,0.1989579945802688,0.1802079975605011,0.1812500059604644,69624000.0,462.8250122070313,466.9299926757813,454.5750122070313,457.1199951171875,1194020000.0,2.34,3.11,5.57,0.1202967397260282
1997-10-17,0.1807290017604828,0.1828130036592483,0.1760420054197311,0.1812500059604644,50688000.0,457.1199951171875,457.1199951171875,445.9100036621094,452.4700012207031,1249960000.0,2.34,3.11,5.57,0.1206584931506857
1997-10-20,0.1838539987802505,0.1937499940395355,0.1833329945802688,0.1911460012197494,98256000.0,452.4700012207031,457.9800109863281,450.75,457.9800109863281,967760000.0,2.34,3.11,5.57,0.1217437534246583
1997-10-21,0.1979169994592666,0.2218749970197677,0.1927080005407333,0.221353992819786,241920000.0,457.9800109863281,466.9750061035156,457.9800109863281,466.5700073242188,1164620000.0,2.34,3.11,5.57,0.1221055068493159
1997-10-22,0.2208330035209655,0.2309899926185608,0.21875,0.2260420024394989,104160000.0,466.5700073242188,466.9599914550781,462.93499755859375,464.114990234375,1226980000.0,2.34,3.11,5.57,0.1224672602739734
1997-10-23,0.2114579975605011,0.2281250059604644,0.2093749940395355,0.2249999940395355,113136000.0,464.114990234375,464.114990234375,451.2699890136719,454.260009765625,1346540000.0,2.34,3.11,5.57,0.122829013698631
1997-10-24,0.2374999970197677,0.2531250119209289,0.2270829975605011,0.2513020038604736,189840000.0,454.260009765625,459.9150085449219,446.6749877929688,448.2950134277344,1355260000.0,2.34,3.11,5.57,0.1231907671232885
1997-10-27,0.240104004740715,0.2505210041999817,0.2114579975605011,0.2135419994592666,121824000.0,448.2950134277344,448.2950134277344,417.5400085449219,417.6000061035156,1387460000.0,2.34,3.11,5.57,0.1242760273972611
1997-10-28,0.1958329975605011,0.25,0.1937499940395355,0.2473960071802139,234384000.0,417.6000061035156,442.510009765625,407.5050048828125,441.68499755859375,2405100000.0,2.34,3.11,5.57,0.1246377808219186
1997-10-29,0.2572920024394989,0.2750000059604645,0.25,0.2695310115814209,142536000.0,441.68499755859375,447.3900146484375,437.0499877929688,439.7250061035156,1555320000.0,2.34,3.11,5.57,0.1249995342465762
1997-10-30,0.2604170143604278,0.2677080035209656,0.2520830035209656,0.2562499940395355,95400000.0,439.7250061035156,441.9100036621094,431.4049987792969,431.4049987792969,1424460000.0,2.34,3.11,5.57,0.1253612876712337
1997-10-31,0.2682290077209472,0.2729170024394989,0.2484380006790161,0.2541669905185699,100536000.0,431.4049987792969,439.4800109863281,431.4049987792969,436.7149963378906,1276140000.0,2.34,3.11,5.57,0.1257230410958912
1997-11-03,0.2609379887580871,0.2609379887580871,0.2473960071802139,0.2536459863185882,39984000.0,436.7149963378906,448.5350036621094,436.7149963378906,448.5050048828125,1129480000.0,2.34,3.11,5.57,0.1268083013698638
1997-11-04,0.25,0.2526040077209472,0.2411459982395172,0.2479169964790344,47304000.0,448.5050048828125,449.3299865722656,445.2550048828125,448.6000061035156,1083180000.0,2.34,3.11,5.57,0.1271700547945213
1997-11-05,0.2489580065011978,0.2559899985790252,0.2437500059604644,0.2437500059604644,61872000.0,448.6000061035156,452.3250122070313,447.1950073242188,448.6950073242188,1131360000.0,2.34,3.11,5.57,0.1275318082191789
1997-11-06,0.2458329945802688,0.2458329945802688,0.2317710071802139,0.2330729961395263,58272000.0,448.6950073242188,448.7650146484375,444.7900085449219,446.5799865722656,1045780000.0,2.34,3.11,5.57,0.1278935616438364
1997-11-07,0.2208330035209655,0.2320310026407241,0.2192710041999817,0.2239580005407333,52536000.0,446.5799865722656,446.5799865722656,436.1050109863281,442.2850036621094,1139960000.0,2.34,3.11,5.57,0.1282553150684939
1997-11-10,0.2249999940395355,0.2281250059604644,0.2104170024394989,0.2104170024394989,55296000.0,442.2850036621094,446.6900024414063,438.4849853515625,438.7799987792969,928280000.0,2.34,3.11,5.57,0.1293405753424665
1997-11-11,0.212239995598793,0.2156250029802322,0.1958329975605011,0.1973959952592849,86256000.0,438.7799987792969,442.8550109863281,438.7799987792969,440.4450073242188,871320000.0,2.34,3.11,5.57,0.129702328767124
1997-11-12,0.1888020038604736,0.2093749940395355,0.1833329945802688,0.1885419934988021,173664000.0,440.4450073242188,441.1000061035156,432.0700073242188,432.2699890136719,1170680000.0,2.34,3.11,5.57,0.1300640821917815
1997-11-13,0.1973959952592849,0.1984380036592483,0.1885419934988021,0.1929689943790435,85800000.0,432.2699890136719,439.0849914550781,430.0650024414063,438.2999877929688,1307920000.0,2.34,3.11,5.57,0.130425835616439
